id,StartUhrZeit,EndUhrzeit,Prozess,Betreff
628,2024-07-13 21:54:46,2024-07-13 22:54:46,Prozess_E,Aufgabe_X
629,2024-07-19 02:12:46,2024-07-19 03:19:46,Prozess_B,Aufgabe_Y
630,2024-07-27 17:45:46,2024-07-27 18:07:46,Prozess_E,Aufgabe_X
631,2024-07-23 02:39:46,2024-07-23 03:44:46,Prozess_C,Aufgabe_Z
632,2024-07-23 13:06:46,2024-07-23 14:36:46,Prozess_E,Aufgabe_Z
633,2024-07-14 03:53:46,2024-07-14 05:27:46,Prozess_A,Aufgabe_Y
634,2024-07-22 01:44:46,2024-07-22 02:56:46,Prozess_B,Aufgabe_X
635,2024-07-22 04:40:46,2024-07-22 06:33:46,Prozess_B,Aufgabe_V
636,2024-07-11 01:06:46,2024-07-11 02:12:46,Prozess_A,Aufgabe_V
637,2024-07-12 10:48:46,2024-07-12 12:14:46,Prozess_B,Aufgabe_Y
638,2024-07-19 17:33:46,2024-07-19 18:30:46,Prozess_A,Aufgabe_Z
639,2024-07-20 18:53:46,2024-07-20 19:20:46,Prozess_A,Aufgabe_Z
640,2024-07-20 00:40:46,2024-07-20 02:10:46,Prozess_B,Aufgabe_X
641,2024-07-21 08:41:46,2024-07-21 09:59:46,Prozess_E,Aufgabe_W
642,2024-08-01 07:41:46,2024-08-01 08:00:46,Prozess_C,Aufgabe_X
643,2024-08-03 06:20:46,2024-08-03 07:07:46,Prozess_B,Aufgabe_Z
644,2024-07-14 05:56:46,2024-07-14 06:49:46,Prozess_D,Aufgabe_X
645,2024-07-28 22:31:46,2024-07-28 23:38:46,Prozess_E,Aufgabe_Z
646,2024-07-13 10:47:46,2024-07-13 11:21:46,Prozess_E,Aufgabe_Z
647,2024-07-10 22:51:46,2024-07-10 22:59:46,Prozess_A,Aufgabe_V
648,2024-08-02 13:49:46,2024-08-02 13:58:46,Prozess_D,Aufgabe_V
649,2024-07-21 02:10:46,2024-07-21 03:48:46,Prozess_D,Aufgabe_W
650,2024-07-17 11:59:46,2024-07-17 12:47:46,Prozess_D,Aufgabe_Y
651,2024-07-25 22:02:46,2024-07-25 22:16:46,Prozess_B,Aufgabe_W
652,2024-07-18 20:49:46,2024-07-18 22:15:46,Prozess_A,Aufgabe_Y
653,2024-08-01 12:06:46,2024-08-01 12:48:46,Prozess_C,Aufgabe_Z
654,2024-08-03 14:36:46,2024-08-03 15:03:46,Prozess_D,Aufgabe_Y
655,2024-08-08 22:47:46,2024-08-09 00:32:46,Prozess_E,Aufgabe_Y
656,2024-07-31 23:42:46,2024-08-01 00:29:46,Prozess_C,Aufgabe_V
657,2024-07-18 17:57:46,2024-07-18 18:06:46,Prozess_D,Aufgabe_X
658,2024-07-24 03:15:46,2024-07-24 04:13:46,Prozess_B,Aufgabe_V
659,2024-07-19 01:21:46,2024-07-19 02:07:46,Prozess_D,Aufgabe_W
660,2024-08-06 03:18:46,2024-08-06 05:10:46,Prozess_D,Aufgabe_Z
661,2024-08-02 00:04:46,2024-08-02 00:41:46,Prozess_E,Aufgabe_X
662,2024-08-07 11:44:46,2024-08-07 12:03:46,Prozess_C,Aufgabe_Z
663,2024-07-30 09:16:46,2024-07-30 09:34:46,Prozess_A,Aufgabe_V
664,2024-07-12 12:51:46,2024-07-12 13:59:46,Prozess_D,Aufgabe_Z
665,2024-07-23 08:12:46,2024-07-23 09:34:46,Prozess_C,Aufgabe_Z
666,2024-07-14 01:53:46,2024-07-14 02:48:46,Prozess_B,Aufgabe_V
667,2024-07-13 18:47:46,2024-07-13 18:50:46,Prozess_B,Aufgabe_Y
668,2024-08-04 19:45:46,2024-08-04 20:24:46,Prozess_B,Aufgabe_Z
669,2024-08-01 07:46:46,2024-08-01 09:00:46,Prozess_B,Aufgabe_Z
670,2024-08-02 07:22:46,2024-08-02 09:22:46,Prozess_E,Aufgabe_Z
671,2024-08-04 13:21:46,2024-08-04 14:05:46,Prozess_E,Aufgabe_X
672,2024-08-07 20:16:46,2024-08-07 20:59:46,Prozess_C,Aufgabe_V
673,2024-07-18 18:52:46,2024-07-18 20:51:46,Prozess_D,Aufgabe_Y
674,2024-07-20 03:20:46,2024-07-20 03:56:46,Prozess_A,Aufgabe_V
675,2024-08-06 16:03:46,2024-08-06 17:41:46,Prozess_B,Aufgabe_X
676,2024-07-31 15:19:46,2024-07-31 15:58:46,Prozess_E,Aufgabe_Y
677,2024-07-15 12:57:46,2024-07-15 14:18:46,Prozess_D,Aufgabe_X
678,2024-07-18 12:30:46,2024-07-18 13:01:46,Prozess_A,Aufgabe_W
679,2024-07-20 18:12:46,2024-07-20 18:30:46,Prozess_D,Aufgabe_X
680,2024-07-28 04:20:46,2024-07-28 04:25:46,Prozess_A,Aufgabe_X
681,2024-07-26 23:57:46,2024-07-27 00:30:46,Prozess_D,Aufgabe_W
682,2024-08-01 21:57:46,2024-08-01 23:09:46,Prozess_E,Aufgabe_X
683,2024-07-18 01:18:46,2024-07-18 02:01:46,Prozess_E,Aufgabe_Y
684,2024-08-04 09:53:46,2024-08-04 11:42:46,Prozess_E,Aufgabe_X
685,2024-07-18 18:44:46,2024-07-18 19:57:46,Prozess_C,Aufgabe_Z
686,2024-08-04 22:04:46,2024-08-04 23:50:46,Prozess_B,Aufgabe_X
687,2024-08-01 04:55:46,2024-08-01 05:44:46,Prozess_E,Aufgabe_Y
688,2024-07-30 20:28:46,2024-07-30 20:50:46,Prozess_C,Aufgabe_Y
689,2024-08-03 03:08:46,2024-08-03 04:53:46,Prozess_D,Aufgabe_W
690,2024-08-05 05:51:46,2024-08-05 06:37:46,Prozess_D,Aufgabe_Y
691,2024-08-04 11:26:46,2024-08-04 13:07:46,Prozess_B,Aufgabe_W
692,2024-08-03 10:19:46,2024-08-03 11:27:46,Prozess_E,Aufgabe_V
693,2024-08-08 01:57:46,2024-08-08 02:33:46,Prozess_D,Aufgabe_Z
694,2024-07-22 06:13:46,2024-07-22 07:36:46,Prozess_D,Aufgabe_V
695,2024-07-11 22:06:46,2024-07-11 22:51:46,Prozess_D,Aufgabe_Y
696,2024-08-01 09:04:46,2024-08-01 10:17:46,Prozess_B,Aufgabe_Y
697,2024-07-31 02:39:46,2024-07-31 04:28:46,Prozess_A,Aufgabe_Y
698,2024-07-27 03:03:46,2024-07-27 05:02:46,Prozess_A,Aufgabe_Y
699,2024-07-11 10:54:46,2024-07-11 11:31:46,Prozess_A,Aufgabe_X
700,2024-07-13 07:01:46,2024-07-13 08:10:46,Prozess_A,Aufgabe_V
701,2024-08-09 06:01:46,2024-08-09 07:33:46,Prozess_E,Aufgabe_W
702,2024-07-21 14:03:46,2024-07-21 15:59:46,Prozess_E,Aufgabe_Y
703,2024-08-03 15:13:46,2024-08-03 16:27:46,Prozess_E,Aufgabe_Z
704,2024-07-16 09:09:46,2024-07-16 10:01:46,Prozess_A,Aufgabe_V
705,2024-07-11 00:56:46,2024-07-11 01:13:46,Prozess_E,Aufgabe_Z
706,2024-07-25 11:35:46,2024-07-25 13:29:46,Prozess_B,Aufgabe_X
707,2024-07-12 20:06:46,2024-07-12 21:37:46,Prozess_E,Aufgabe_Y
708,2024-08-03 23:39:46,2024-08-04 00:01:46,Prozess_C,Aufgabe_X
709,2024-07-26 05:44:46,2024-07-26 07:24:46,Prozess_E,Aufgabe_W
710,2024-07-16 02:03:46,2024-07-16 03:26:46,Prozess_C,Aufgabe_W
711,2024-07-18 06:33:46,2024-07-18 07:55:46,Prozess_D,Aufgabe_Z
712,2024-08-05 00:42:46,2024-08-05 01:26:46,Prozess_E,Aufgabe_Z
713,2024-07-22 10:59:46,2024-07-22 12:11:46,Prozess_D,Aufgabe_Y
714,2024-07-29 01:21:46,2024-07-29 02:43:46,Prozess_D,Aufgabe_V
715,2024-07-24 19:24:46,2024-07-24 20:33:46,Prozess_D,Aufgabe_X
716,2024-08-07 20:42:46,2024-08-07 21:58:46,Prozess_B,Aufgabe_W
717,2024-08-04 18:40:46,2024-08-04 19:01:46,Prozess_D,Aufgabe_W
718,2024-07-31 10:37:46,2024-07-31 11:37:46,Prozess_C,Aufgabe_W
719,2024-08-08 01:26:46,2024-08-08 02:53:46,Prozess_C,Aufgabe_Z
720,2024-07-11 22:43:46,2024-07-12 00:24:46,Prozess_A,Aufgabe_Z
721,2024-07-23 10:02:46,2024-07-23 10:20:46,Prozess_B,Aufgabe_W
722,2024-07-16 21:57:46,2024-07-16 23:43:46,Prozess_A,Aufgabe_W
723,2024-07-27 14:03:46,2024-07-27 15:49:46,Prozess_B,Aufgabe_Y
724,2024-07-30 09:54:46,2024-07-30 11:52:46,Prozess_C,Aufgabe_V
725,2024-07-14 14:34:46,2024-07-14 15:35:46,Prozess_A,Aufgabe_Y
726,2024-07-24 01:03:46,2024-07-24 02:25:46,Prozess_C,Aufgabe_V
727,2024-07-16 12:03:46,2024-07-16 13:25:46,Prozess_A,Aufgabe_Y
728,2024-07-28 08:20:46,2024-07-28 09:39:46,Prozess_B,Aufgabe_Y
729,2024-07-23 05:46:46,2024-07-23 07:45:46,Prozess_B,Aufgabe_X
730,2024-08-09 04:43:46,2024-08-09 06:04:46,Prozess_C,Aufgabe_X
731,2024-07-16 00:44:46,2024-07-16 02:37:46,Prozess_C,Aufgabe_Y
732,2024-07-22 02:47:46,2024-07-22 04:36:46,Prozess_D,Aufgabe_W
733,2024-07-27 15:12:46,2024-07-27 16:02:46,Prozess_D,Aufgabe_V
734,2024-07-14 00:17:46,2024-07-14 02:04:46,Prozess_E,Aufgabe_V
735,2024-07-25 04:41:46,2024-07-25 06:32:46,Prozess_B,Aufgabe_V
736,2024-08-05 19:23:46,2024-08-05 20:49:46,Prozess_B,Aufgabe_Z
737,2024-07-21 01:04:46,2024-07-21 02:24:46,Prozess_A,Aufgabe_Y
738,2024-07-18 13:37:46,2024-07-18 14:35:46,Prozess_B,Aufgabe_V
739,2024-07-31 10:54:46,2024-07-31 11:30:46,Prozess_B,Aufgabe_Z
740,2024-07-27 18:11:46,2024-07-27 18:12:46,Prozess_D,Aufgabe_Y
741,2024-08-04 16:27:46,2024-08-04 17:00:46,Prozess_A,Aufgabe_X
742,2024-08-02 05:20:46,2024-08-02 06:00:46,Prozess_A,Aufgabe_X
743,2024-08-04 04:30:46,2024-08-04 06:22:46,Prozess_D,Aufgabe_W
744,2024-07-15 12:58:46,2024-07-15 13:37:46,Prozess_D,Aufgabe_Z
745,2024-07-28 20:30:46,2024-07-28 22:00:46,Prozess_C,Aufgabe_V
746,2024-07-31 16:49:46,2024-07-31 18:41:46,Prozess_C,Aufgabe_X
747,2024-08-02 05:13:46,2024-08-02 06:17:46,Prozess_A,Aufgabe_Y
748,2024-07-22 14:45:46,2024-07-22 15:19:46,Prozess_D,Aufgabe_Z
749,2024-08-06 12:28:46,2024-08-06 14:13:46,Prozess_C,Aufgabe_V
750,2024-08-02 07:23:46,2024-08-02 08:30:46,Prozess_E,Aufgabe_Y
751,2024-08-03 06:20:46,2024-08-03 07:16:46,Prozess_A,Aufgabe_X
752,2024-08-07 10:19:46,2024-08-07 10:33:46,Prozess_B,Aufgabe_X
753,2024-08-05 10:07:46,2024-08-05 11:34:46,Prozess_B,Aufgabe_Z
754,2024-08-01 00:10:46,2024-08-01 00:49:46,Prozess_B,Aufgabe_X
755,2024-07-26 01:47:46,2024-07-26 03:46:46,Prozess_D,Aufgabe_V
756,2024-07-22 06:16:46,2024-07-22 06:41:46,Prozess_B,Aufgabe_X
757,2024-07-21 11:43:46,2024-07-21 12:56:46,Prozess_D,Aufgabe_V
758,2024-08-04 06:06:46,2024-08-04 07:51:46,Prozess_C,Aufgabe_X
759,2024-07-27 20:57:46,2024-07-27 21:43:46,Prozess_B,Aufgabe_Z
760,2024-08-06 16:05:46,2024-08-06 16:55:46,Prozess_A,Aufgabe_Z
761,2024-07-18 22:34:46,2024-07-19 00:05:46,Prozess_C,Aufgabe_W
762,2024-07-30 01:15:46,2024-07-30 02:25:46,Prozess_C,Aufgabe_W
763,2024-08-05 11:34:46,2024-08-05 13:21:46,Prozess_E,Aufgabe_X
764,2024-08-08 12:09:46,2024-08-08 12:51:46,Prozess_A,Aufgabe_X
765,2024-07-28 18:23:46,2024-07-28 20:18:46,Prozess_C,Aufgabe_X
766,2024-07-09 23:30:46,2024-07-10 00:02:46,Prozess_C,Aufgabe_Y
767,2024-07-20 05:17:46,2024-07-20 05:19:46,Prozess_D,Aufgabe_Y
768,2024-07-28 00:11:46,2024-07-28 02:08:46,Prozess_B,Aufgabe_Y
769,2024-07-11 17:06:46,2024-07-11 18:03:46,Prozess_D,Aufgabe_V
770,2024-07-11 08:35:46,2024-07-11 10:24:46,Prozess_E,Aufgabe_V
771,2024-07-30 21:31:46,2024-07-30 21:45:46,Prozess_C,Aufgabe_X
772,2024-07-10 06:01:46,2024-07-10 06:56:46,Prozess_C,Aufgabe_Z
773,2024-07-13 11:03:46,2024-07-13 12:37:46,Prozess_A,Aufgabe_W
774,2024-07-13 04:14:46,2024-07-13 05:02:46,Prozess_A,Aufgabe_X
775,2024-08-06 01:23:46,2024-08-06 02:45:46,Prozess_A,Aufgabe_V
776,2024-07-16 08:22:46,2024-07-16 09:30:46,Prozess_E,Aufgabe_X
777,2024-07-24 05:09:46,2024-07-24 07:08:46,Prozess_D,Aufgabe_X
778,2024-07-23 14:58:46,2024-07-23 15:44:46,Prozess_A,Aufgabe_Y
779,2024-07-23 17:37:46,2024-07-23 17:45:46,Prozess_E,Aufgabe_X
780,2024-07-16 14:36:46,2024-07-16 16:06:46,Prozess_D,Aufgabe_Z
781,2024-08-05 23:20:46,2024-08-06 00:33:46,Prozess_C,Aufgabe_Y
782,2024-07-27 07:18:46,2024-07-27 08:57:46,Prozess_A,Aufgabe_Y
783,2024-07-14 16:31:46,2024-07-14 17:33:46,Prozess_A,Aufgabe_V
784,2024-07-24 19:53:46,2024-07-24 20:40:46,Prozess_A,Aufgabe_Y
785,2024-07-30 20:41:46,2024-07-30 22:35:46,Prozess_C,Aufgabe_W
786,2024-07-19 06:43:46,2024-07-19 07:33:46,Prozess_E,Aufgabe_Y
787,2024-07-22 20:46:46,2024-07-22 21:36:46,Prozess_C,Aufgabe_V
788,2024-07-18 05:23:46,2024-07-18 05:33:46,Prozess_C,Aufgabe_X
789,2024-07-12 22:42:46,2024-07-12 23:46:46,Prozess_D,Aufgabe_Z
790,2024-07-21 16:52:46,2024-07-21 16:54:46,Prozess_B,Aufgabe_V
791,2024-07-24 18:32:46,2024-07-24 19:31:46,Prozess_D,Aufgabe_W
792,2024-07-11 06:32:46,2024-07-11 06:58:46,Prozess_A,Aufgabe_W
793,2024-08-08 13:26:46,2024-08-08 15:24:46,Prozess_E,Aufgabe_Y
794,2024-07-26 23:57:46,2024-07-27 01:54:46,Prozess_D,Aufgabe_Z
795,2024-07-13 00:20:46,2024-07-13 00:28:46,Prozess_C,Aufgabe_Y
796,2024-07-12 23:32:46,2024-07-13 01:03:46,Prozess_C,Aufgabe_Y
797,2024-07-20 08:08:46,2024-07-20 09:48:46,Prozess_B,Aufgabe_Y
798,2024-07-25 16:32:46,2024-07-25 17:11:46,Prozess_B,Aufgabe_Z
799,2024-08-08 19:51:46,2024-08-08 21:41:46,Prozess_B,Aufgabe_Z
800,2024-07-19 11:14:46,2024-07-19 12:30:46,Prozess_B,Aufgabe_Z
801,2024-07-15 07:46:46,2024-07-15 08:28:46,Prozess_E,Aufgabe_V
802,2024-07-17 08:20:46,2024-07-17 09:49:46,Prozess_A,Aufgabe_Y
803,2024-07-28 00:54:46,2024-07-28 01:21:46,Prozess_E,Aufgabe_V
804,2024-07-26 09:26:46,2024-07-26 10:22:46,Prozess_C,Aufgabe_Y
805,2024-08-06 09:28:46,2024-08-06 10:27:46,Prozess_C,Aufgabe_W
806,2024-07-19 15:03:46,2024-07-19 16:03:46,Prozess_A,Aufgabe_X
807,2024-08-08 01:16:46,2024-08-08 03:06:46,Prozess_D,Aufgabe_W
808,2024-07-09 22:37:46,2024-07-09 23:33:46,Prozess_C,Aufgabe_V
809,2024-08-05 11:34:46,2024-08-05 11:43:46,Prozess_D,Aufgabe_W
810,2024-07-23 17:49:46,2024-07-23 19:38:46,Prozess_C,Aufgabe_Z
811,2024-07-19 04:55:46,2024-07-19 05:11:46,Prozess_E,Aufgabe_X
812,2024-07-15 22:07:46,2024-07-15 23:57:46,Prozess_C,Aufgabe_Z
813,2024-08-09 05:15:46,2024-08-09 06:46:46,Prozess_D,Aufgabe_V
814,2024-08-07 02:48:46,2024-08-07 04:14:46,Prozess_E,Aufgabe_V
815,2024-07-17 09:00:46,2024-07-17 10:14:46,Prozess_C,Aufgabe_X
816,2024-08-08 15:14:46,2024-08-08 15:55:46,Prozess_B,Aufgabe_W
817,2024-07-13 16:18:46,2024-07-13 17:22:46,Prozess_D,Aufgabe_W
818,2024-07-14 10:49:46,2024-07-14 12:12:46,Prozess_A,Aufgabe_V
819,2024-07-10 19:31:46,2024-07-10 19:42:46,Prozess_D,Aufgabe_W
820,2024-07-12 22:08:46,2024-07-12 22:34:46,Prozess_D,Aufgabe_W
821,2024-07-10 17:47:46,2024-07-10 19:35:46,Prozess_A,Aufgabe_V
822,2024-07-22 05:07:46,2024-07-22 05:56:46,Prozess_D,Aufgabe_Y
823,2024-07-18 05:19:46,2024-07-18 06:09:46,Prozess_A,Aufgabe_V
824,2024-07-11 19:58:46,2024-07-11 21:50:46,Prozess_C,Aufgabe_Z
825,2024-07-10 10:50:46,2024-07-10 11:13:46,Prozess_B,Aufgabe_Z
826,2024-07-12 22:36:46,2024-07-12 22:41:46,Prozess_E,Aufgabe_Y
827,2024-08-07 02:40:46,2024-08-07 04:17:46,Prozess_B,Aufgabe_X
828,2024-08-05 12:51:46,2024-08-05 13:52:46,Prozess_B,Aufgabe_W
829,2024-07-30 00:59:46,2024-07-30 01:15:46,Prozess_D,Aufgabe_Z
830,2024-07-13 14:55:46,2024-07-13 15:04:46,Prozess_A,Aufgabe_Z
831,2024-07-20 03:56:46,2024-07-20 04:48:46,Prozess_E,Aufgabe_Z
832,2024-08-01 05:08:46,2024-08-01 05:27:46,Prozess_E,Aufgabe_Y
833,2024-08-08 14:29:46,2024-08-08 16:09:46,Prozess_E,Aufgabe_X
834,2024-07-26 11:48:46,2024-07-26 12:31:46,Prozess_C,Aufgabe_Y
835,2024-07-18 05:09:46,2024-07-18 05:38:46,Prozess_A,Aufgabe_W
836,2024-07-09 18:16:46,2024-07-09 20:15:46,Prozess_E,Aufgabe_X
837,2024-07-17 12:38:46,2024-07-17 13:49:46,Prozess_C,Aufgabe_X
838,2024-07-28 22:01:46,2024-07-28 22:37:46,Prozess_B,Aufgabe_W
839,2024-07-14 20:49:46,2024-07-14 22:20:46,Prozess_B,Aufgabe_Z
840,2024-07-15 23:35:46,2024-07-16 00:06:46,Prozess_C,Aufgabe_X
841,2024-07-31 23:11:46,2024-08-01 00:45:46,Prozess_A,Aufgabe_V
842,2024-07-17 06:20:46,2024-07-17 07:20:46,Prozess_A,Aufgabe_V
843,2024-08-05 10:10:46,2024-08-05 11:35:46,Prozess_B,Aufgabe_V
844,2024-08-08 13:50:46,2024-08-08 14:48:46,Prozess_E,Aufgabe_W
845,2024-08-03 00:28:46,2024-08-03 00:45:46,Prozess_E,Aufgabe_Z
846,2024-07-11 07:09:46,2024-07-11 08:21:46,Prozess_D,Aufgabe_Z
847,2024-07-15 21:47:46,2024-07-15 23:44:46,Prozess_D,Aufgabe_V
848,2024-07-11 06:54:46,2024-07-11 08:14:46,Prozess_B,Aufgabe_Z
849,2024-07-27 20:27:46,2024-07-27 21:54:46,Prozess_B,Aufgabe_V
850,2024-07-24 22:58:46,2024-07-25 00:39:46,Prozess_C,Aufgabe_V
851,2024-08-06 15:58:46,2024-08-06 16:43:46,Prozess_B,Aufgabe_V
852,2024-07-30 02:09:46,2024-07-30 03:57:46,Prozess_B,Aufgabe_V
853,2024-07-30 23:05:46,2024-07-30 23:42:46,Prozess_A,Aufgabe_Y
854,2024-07-30 23:53:46,2024-07-31 01:35:46,Prozess_B,Aufgabe_Z
855,2024-07-10 21:29:46,2024-07-10 23:01:46,Prozess_C,Aufgabe_Y
856,2024-07-16 21:28:46,2024-07-16 23:19:46,Prozess_E,Aufgabe_Y
857,2024-07-20 15:43:46,2024-07-20 16:17:46,Prozess_A,Aufgabe_Z
858,2024-07-15 17:27:46,2024-07-15 18:30:46,Prozess_B,Aufgabe_X
859,2024-07-29 08:07:46,2024-07-29 09:31:46,Prozess_B,Aufgabe_Z
860,2024-07-10 22:30:46,2024-07-10 23:15:46,Prozess_C,Aufgabe_V
861,2024-08-02 23:13:46,2024-08-03 00:01:46,Prozess_A,Aufgabe_X
862,2024-07-19 18:48:46,2024-07-19 19:23:46,Prozess_B,Aufgabe_Y
863,2024-07-28 11:24:46,2024-07-28 12:20:46,Prozess_A,Aufgabe_W
864,2024-08-02 13:53:46,2024-08-02 14:44:46,Prozess_D,Aufgabe_V
865,2024-07-26 00:19:46,2024-07-26 01:58:46,Prozess_A,Aufgabe_Z
866,2024-07-21 06:49:46,2024-07-21 07:32:46,Prozess_B,Aufgabe_V
867,2024-07-11 13:19:46,2024-07-11 14:40:46,Prozess_A,Aufgabe_X
868,2024-07-12 21:12:46,2024-07-12 22:17:46,Prozess_C,Aufgabe_W
869,2024-07-20 08:22:46,2024-07-20 09:48:46,Prozess_E,Aufgabe_W
870,2024-08-06 19:47:46,2024-08-06 20:32:46,Prozess_A,Aufgabe_X
871,2024-07-24 23:35:46,2024-07-25 01:32:46,Prozess_B,Aufgabe_V
872,2024-07-16 20:59:46,2024-07-16 22:44:46,Prozess_D,Aufgabe_V
873,2024-07-14 21:03:46,2024-07-14 21:36:46,Prozess_B,Aufgabe_Z
874,2024-07-29 04:47:46,2024-07-29 06:22:46,Prozess_D,Aufgabe_W
875,2024-08-01 22:15:46,2024-08-01 22:16:46,Prozess_B,Aufgabe_W
876,2024-07-25 03:18:46,2024-07-25 04:55:46,Prozess_A,Aufgabe_X
877,2024-07-13 17:01:46,2024-07-13 18:29:46,Prozess_E,Aufgabe_V
878,2024-08-07 18:13:46,2024-08-07 19:00:46,Prozess_B,Aufgabe_X
879,2024-07-10 23:57:46,2024-07-11 00:57:46,Prozess_A,Aufgabe_Z
880,2024-08-07 04:50:46,2024-08-07 06:38:46,Prozess_A,Aufgabe_Y
881,2024-07-12 03:06:46,2024-07-12 05:04:46,Prozess_C,Aufgabe_X
882,2024-07-30 00:38:46,2024-07-30 00:47:46,Prozess_E,Aufgabe_X
883,2024-08-06 13:25:46,2024-08-06 14:37:46,Prozess_D,Aufgabe_W
884,2024-07-15 18:04:46,2024-07-15 19:39:46,Prozess_B,Aufgabe_W
885,2024-07-20 15:27:46,2024-07-20 16:31:46,Prozess_A,Aufgabe_X
886,2024-07-12 10:02:46,2024-07-12 10:47:46,Prozess_A,Aufgabe_X
887,2024-07-23 06:20:46,2024-07-23 08:04:46,Prozess_C,Aufgabe_X
888,2024-08-01 19:41:46,2024-08-01 20:47:46,Prozess_E,Aufgabe_W
889,2024-08-01 01:21:46,2024-08-01 02:27:46,Prozess_C,Aufgabe_Y
890,2024-08-07 17:30:46,2024-08-07 17:32:46,Prozess_B,Aufgabe_Z
891,2024-07-25 10:31:46,2024-07-25 12:05:46,Prozess_C,Aufgabe_X
892,2024-08-05 20:16:46,2024-08-05 21:34:46,Prozess_D,Aufgabe_W
893,2024-07-27 09:55:46,2024-07-27 10:32:46,Prozess_B,Aufgabe_X
894,2024-07-13 14:18:46,2024-07-13 15:02:46,Prozess_A,Aufgabe_Y
895,2024-07-24 02:31:46,2024-07-24 04:22:46,Prozess_E,Aufgabe_W
896,2024-07-29 08:34:46,2024-07-29 09:44:46,Prozess_A,Aufgabe_Z
897,2024-07-21 07:07:46,2024-07-21 08:55:46,Prozess_E,Aufgabe_X
898,2024-07-12 09:55:46,2024-07-12 10:22:46,Prozess_A,Aufgabe_W
899,2024-07-23 16:54:46,2024-07-23 18:43:46,Prozess_B,Aufgabe_Y
900,2024-07-17 02:02:46,2024-07-17 02:58:46,Prozess_C,Aufgabe_X
901,2024-08-04 20:56:46,2024-08-04 21:34:46,Prozess_B,Aufgabe_Y
902,2024-08-09 11:27:46,2024-08-09 12:54:46,Prozess_B,Aufgabe_X
903,2024-07-21 02:48:46,2024-07-21 03:19:46,Prozess_A,Aufgabe_V
904,2024-08-08 19:57:46,2024-08-08 20:35:46,Prozess_C,Aufgabe_W
905,2024-07-14 10:53:46,2024-07-14 12:31:46,Prozess_D,Aufgabe_W
906,2024-07-28 02:00:46,2024-07-28 02:16:46,Prozess_C,Aufgabe_V
907,2024-08-02 06:27:46,2024-08-02 07:24:46,Prozess_B,Aufgabe_X
908,2024-08-06 09:34:46,2024-08-06 11:02:46,Prozess_C,Aufgabe_W
909,2024-07-15 23:02:46,2024-07-16 00:28:46,Prozess_B,Aufgabe_W
910,2024-07-11 19:18:46,2024-07-11 19:52:46,Prozess_A,Aufgabe_X
911,2024-07-31 23:17:46,2024-08-01 00:37:46,Prozess_E,Aufgabe_X
912,2024-07-23 02:07:46,2024-07-23 02:19:46,Prozess_D,Aufgabe_X
913,2024-07-25 08:29:46,2024-07-25 08:43:46,Prozess_B,Aufgabe_X
914,2024-07-19 22:21:46,2024-07-19 23:25:46,Prozess_C,Aufgabe_X
915,2024-07-26 05:25:46,2024-07-26 06:29:46,Prozess_E,Aufgabe_Y
916,2024-07-25 14:09:46,2024-07-25 14:52:46,Prozess_C,Aufgabe_Z
917,2024-07-22 00:54:46,2024-07-22 02:28:46,Prozess_D,Aufgabe_Z
918,2024-07-14 05:00:46,2024-07-14 05:03:46,Prozess_D,Aufgabe_X
919,2024-08-08 03:30:46,2024-08-08 05:11:46,Prozess_A,Aufgabe_Z
920,2024-07-24 10:53:46,2024-07-24 12:30:46,Prozess_B,Aufgabe_X
921,2024-07-11 10:14:46,2024-07-11 11:01:46,Prozess_B,Aufgabe_Y
922,2024-08-05 13:30:46,2024-08-05 14:01:46,Prozess_E,Aufgabe_Y
923,2024-08-07 22:47:46,2024-08-07 22:57:46,Prozess_C,Aufgabe_Z
924,2024-08-05 13:14:46,2024-08-05 13:43:46,Prozess_D,Aufgabe_X
925,2024-07-21 14:28:46,2024-07-21 16:27:46,Prozess_E,Aufgabe_X
926,2024-07-15 22:34:46,2024-07-16 00:21:46,Prozess_A,Aufgabe_V
927,2024-07-23 14:08:46,2024-07-23 14:16:46,Prozess_B,Aufgabe_W
928,2024-08-04 04:30:46,2024-08-04 04:38:46,Prozess_B,Aufgabe_X
929,2024-07-24 01:23:46,2024-07-24 03:12:46,Prozess_A,Aufgabe_W
930,2024-07-14 06:09:46,2024-07-14 07:07:46,Prozess_B,Aufgabe_V
931,2024-07-31 11:58:46,2024-07-31 12:47:46,Prozess_C,Aufgabe_W
932,2024-07-22 20:27:46,2024-07-22 21:04:46,Prozess_D,Aufgabe_Y
933,2024-08-04 15:26:46,2024-08-04 15:36:46,Prozess_D,Aufgabe_Y
934,2024-08-05 17:57:46,2024-08-05 19:20:46,Prozess_D,Aufgabe_V
935,2024-08-02 15:00:46,2024-08-02 15:33:46,Prozess_D,Aufgabe_Y
936,2024-07-27 19:30:46,2024-07-27 19:47:46,Prozess_B,Aufgabe_V
937,2024-07-13 17:21:46,2024-07-13 19:11:46,Prozess_C,Aufgabe_X
938,2024-08-02 20:59:46,2024-08-02 22:30:46,Prozess_D,Aufgabe_Z
939,2024-08-04 08:20:46,2024-08-04 10:07:46,Prozess_E,Aufgabe_X
940,2024-07-14 03:22:46,2024-07-14 05:15:46,Prozess_E,Aufgabe_X
941,2024-08-07 04:59:46,2024-08-07 06:18:46,Prozess_D,Aufgabe_Z
